order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-101935,2026-03-20,South,Hyderabad,Gym Gloves,Sports,1,480,480,CUST-36872,Website
UK-2026-101922,2026-03-08,Central,Bhopal,Bluetooth Speaker Mini,Electronics,3,1444,4332,CUST-97291,App
UK-2026-104212,2026-06-08,South,Kochi,Mirrorless Camera Lite,Electronics,2,28247,56494,CUST-71471,Marketplace
UK-2026-101147,2026-02-05,Central,Bhopal,Sunscreen SPF50,Beauty,2,542,1084,CUST-54577,Website
UK-2026-103406,2026-05-24,North,Noida,Ionic Hair Dryer,Beauty,1,1843,1843,CUST-10693,App
UK-2026-100758,2026-02-22,South,Kochi,Smart Watch X2,Electronics,1,4556,4556,CUST-55182,App
UK-2026-103106,2026-05-26,South,Kochi,43-inch Smart TV,Electronics,1,27147,27147,CUST-51567,Marketplace
UK-2026-104223,2026-06-07,East,Kolkata,Smart Watch X2,Electronics,1,4663,4663,CUST-49983,Marketplace
UK-2026-100827,2026-02-10,South,Bengaluru,Modern Wall Clock,Home & Kitchen,3,815,2445,CUST-77814,App
UK-2026-104304,2026-06-02,North,Delhi,Badminton Racket Set,Sports,1,2568,2568,CUST-45547,Website
UK-2026-101329,2026-02-07,North,Gurugram,Eau de Parfum 100ml,Beauty,1,1939,1939,CUST-74686,Marketplace
UK-2026-101632,"Mar 22, 2026",South,Hyderabad,Non-Stick Cookware Set,Home & Kitchen,1,2939,2939,CUST-35251,App
UK-2026-104040,2026-06-26,South,Kochi,Mirrorless Camera Lite,Electronics,2,30011,60022,CUST-22101,Marketplace
UK-2026-104804,2026-06-12,West,Mumbai,Leather Wallet,Fashion,1,871,871,CUST-52769,App
UK-2026-100239,2026-01-19,South,Kochi,Eau de Parfum 100ml,Beauty,1,2075,2075,CUST-21521,App
UK-2026-102680,2026-04-29,North,Gurugram,Non-Stick Cookware Set,Home & Kitchen,2,2912,5824,CUST-54755,App
UK-2026-100518,2026-01-28,South,Kochi,Robot Vacuum R7,Home & Kitchen,1,18856,18856,CUST-49066,App
UK-2026-100471,2026-01-13,South,Hyderabad,Air Fryer 5L,Home & Kitchen,2,5443,10886,CUST-77767,Website
UK-2026-100583,2026-01-07,West,Mumbai,NON-STICK COOKWARE SET,Home & Kitchen,1,2856,2856,CUST-46255,App
UK-2026-102956,2026-04-21,West,Surat,Running Sneakers,Fashion,1,2906,2906,CUST-88213,Marketplace
UK-2026-100002,2026-01-03,West,Ahmedabad,Yoga Mat Pro,Sports,1,1236,1236,CUST-86962,Website
UK-2026-100341,2026-01-13,East,Kolkata,Modern Wall Clock,Home & Kitchen,1,786,786,CUST-78959,App
UK-2026-103646,2026-05-19,West,Pune,Beard Grooming Kit,Beauty,1,1001,1001,CUST-29983,Marketplace
UK-2026-103987,2026-05-01,South,Bengaluru,Makeup Brush Set,Beauty,1,1352,1352,CUST-10832,App
UK-2026-104476,2026-06-24,West,Mumbai,Electric Kettle 1.5L,Home & Kitchen,1,1132,1132,CUST-66609,App
UK-2026-104470,2026-06-20,North,Gurugram,Matte Lipstick Set,Beauty,2,880,1760,CUST-65820,Website
UK-2026-104540,2026-06-20,West,Ahmedabad,Electric Kettle 1.5L,Home & Kitchen,4,1124,4496,CUST-53911,Website
UK-2026-100045,2026-01-21,West,Surat,Non-Stick Cookware Set,Home & Kitchen,2,2761,5522,CUST-97203,App
UK-2026-104038,2026-06-19,South,Bengaluru,Robot Vacuum R7,Home & Kitchen,3,19323,57969,CUST-65421,App
UK-2026-102108,2026-03-31,South,Bengaluru,Slim Fit Jeans,Fashion,1,1539,1539,CUST-23465,Marketplace
UK-2026-100915,2026-02-27,West,Mumbai,Adjustable Dumbbells 15kg,Sports,1,5017,5017,CUST-63957,Website
UK-2026-102663,2026-04-26,West,Mumbai,Makeup Brush Set,Beauty,1,1300,1300,CUST-79252,Website
UK-2026-103571,2026-05-15,East,Patna,Ultrabook Air 14,Electronics,1,28611,28611,CUST-72275,Website
UK-2026-101079,2026-02-07,West,Surat,Makeup Brush Set,Beauty,1,1324,1324,CUST-36533,Marketplace
UK-2026-100230,2026-01-05,North,Delhi,Power Bank 20000mAh,Electronics,1,1743,"₹1,743",CUST-90603,App
UK-2026-104753,2026-06-04,North,Gurugram,Ultrabook Air 14,Electronics,2,30035,60070,CUST-71984,Marketplace
UK-2026-102771,2026-04-13,East,Guwahati,Slim Fit Jeans,Fashion,2,1584,3168,CUST-44671,Website
UK-2026-101098,2026-02-06,South,Bengaluru,Robot Vacuum R7,Home & Kitchen,1,19827,19827,CUST-72019,App
UK-2026-103336,2026-05-02,West,Pune,Sunscreen SPF50,Beauty,1,544,544,CUST-29586,Website
UK-2026-104915,"Jun 25, 2026",North,Chandigarh,Ultrabook Air 14,Electronics,1,31003,31003,CUST-16167,Website
UK-2026-101073,2026-02-06,East,Bhubaneswar,Silk Saree,Fashion,2,3491,6982,CUST-72894,App
UK-2026-104759,2026-06-12,West,Pune,Dinner Set 24pc,Home & Kitchen,1,2610,2610,CUST-45102,Marketplace
UK-2026-104999,2026-06-19,South,Hyderabad,Beard Grooming Kit,Beauty,1,987,987,CUST-71124,Marketplace
UK-2026-100097,2026-01-31,North,Noida,Bluetooth Speaker Mini,Electronics,1,1511,1511,CUST-73099,App
UK-2026-102966,2026-04-08,West,Surat,Formal Shirt,Fashion,1,1106,1106,CUST-12410,App
UK-2026-103243,2026-05-13,South,Bengaluru,Robot Vacuum R7,Home & Kitchen,1,19455,19455,CUST-20601,Marketplace
UK-2026-101920,2026-03-24,North,Delhi,Air Fryer 5L,Home & Kitchen,3,5441,16323,CUST-95854,App
UK-2026-101000,2026-02-03,South,Hyderabad,Leather Wallet,Fashion,3,869,2607,CUST-90391,App
UK-2026-103036,2026-04-03,East,Patna,Leather Wallet,Fashion,1,877,877,CUST-88409,App
UK-2026-101631,2026-03-20,South,Chennai,Smart Watch X2,Electronics,3,4325,12975,CUST-26686,Marketplace
UK-2026-101386,2026-02-02,South,Hyderabad,Power Bank 20000mAh,Electronics,3,1758,5274,CUST-56109,Marketplace
UK-2026-103098,2026-05-15,South,Bengaluru,Mirrorless Camera Lite,Electronics,2,28856,"₹57,712",CUST-90679,Website
UK-2026-104568,2026-06-02,Central,Raipur,Dinner Set 24pc,Home & Kitchen,2,2502,5004,CUST-25503,App
UK-2026-104375,2026-06-09,East,Kolkata,Yoga Mat Pro,Sports,1,1178,1178,CUST-25163,App
UK-2026-104960,2026-06-30,North,Chandigarh,Air Fryer 5L,Home & Kitchen,1,5592,5592,CUST-16143,Website
UK-2026-103645,2026-05-05,South,Kochi,Mixer Grinder 750W,Home & Kitchen,1,3153,3153,CUST-36849,Website
UK-2026-100933,2026-02-18,South,Chennai,Beard Grooming Kit,Beauty,1,951,951,CUST-40992,Website
UK-2026-102698,2026-04-14,West,Ahmedabad,Slim Fit Jeans,Fashion,1,1615,1615,CUST-22669,App
UK-2026-104805,2026-06-21,South,Hyderabad,Running Sneakers,Fashion,4,2692,10768,CUST-10832,App
UK-2026-102242,2026-04-10,South,Kochi,Beard Grooming Kit,Beauty,1,974,974,CUST-27377,Website
UK-2026-101031,2026-02-27,West,Mumbai,Slim Fit Jeans,Fashion,1,1532,1532,CUST-30924,App
UK-2026-102580,2026-04-20,East,Guwahati,Robot Vacuum R7,Home & Kitchen,2,19352,38704,CUST-66038,Marketplace
UK-2026-101862,2026-03-30,Central,Indore,Cotton Kurta Set,Fashion,2,1308,2616,CUST-86575,App
UK-2026-103985,2026-05-18,East,Bhubaneswar,Slim Fit Jeans,Fashion,1,1615,1615,CUST-89041,Marketplace
UK-2026-102176,2026-03-14,North,Noida,Eau de Parfum 100ml,Beauty,1,1973,1973,CUST-58852,App
UK-2026-101211,2026-02-09,North,Gurugram,Non-Stick Cookware Set,Home & Kitchen,1,2915,2915,CUST-70432,Marketplace
UK-2026-103477,2026-05-16,South,Kochi,Cricket Bat English Willow,Sports,1,9041,9041,CUST-40872,Marketplace
UK-2026-102301,2026-04-30,North,Gurugram,Electric Kettle 1.5L,Home & Kitchen,2,1134,2268,CUST-64464,Website
UK-2026-102277,2026-04-20,North,Delhi,Vitamin C Serum,Beauty,1,724,724,CUST-45342,App
UK-2026-104455,2026-06-28,South,Bangalore,Sunscreen SPF50,Beauty,1,539,539,CUST-35631,Marketplace
UK-2026-101692,2026-03-23,North,Delhi,Cotton Kurta Set,Fashion,1,1281,1281,CUST-85468,Marketplace
UK-2026-103347,2026-05-26,South,Hyderabad,Mirrorless Camera Lite,Electronics,1,28266,28266,CUST-39493,Website
UK-2026-100147,2026-01-06,East,Patna,Bluetooth Speaker Mini,Electronics,1,1527,1527,CUST-36872,Marketplace
UK-2026-104844,2026-06-28,South,Bengaluru,Modern Wall Clock,Home & Kitchen,2,787,1574,CUST-65770,App
UK-2026-104555,2026-06-28,South,Kochi,Modern Wall Clock,Home & Kitchen,3,797,2391,CUST-31209,Website
UK-2026-104958,2026-06-19,West,Pune,Slim Fit Jeans,Fashion,1,1600,1600,CUST-82464,Website
UK-2026-103623,2026-05-15,South,Bengaluru,Beard Grooming Kit,Beauty,1,1006,1006,CUST-20919,Website
UK-2026-103782,2026-05-16,South,Chennai   ,Ultrabook Air 14,Electronics,1,30389,30389,CUST-37745,App
UK-2026-104874,2026-06-10,South,Hyderabad,Gym Gloves,Sports,1,492,492,CUST-72560,App
UK-2026-101857,2026-03-02,East,Patna,Cotton Bedsheet Set,Home & Kitchen,1,1344,1344,CUST-19149,Website
UK-2026-103315,2026-05-30,Central,Raipur   ,Robot Vacuum R7,Home & Kitchen,1,19231,19231,CUST-52015,Marketplace
UK-2026-100688,2026-01-11,West,Ahmedabad,Dinner Set 24pc,Home & Kitchen,1,2388,2388,CUST-71682,Marketplace
UK-2026-103473,2026-05-17,West,Mumbai,Foldable Treadmill T2,Sports,1,24718,24718,CUST-73966,App
UK-2026-104026,2026-06-15,Central,Indore,Electric Kettle 1.5L,Home & Kitchen,1,1076,1076,CUST-92401,Website
UK-2026-104111,2026-06-25,West,Ahmedabad,Badminton Racket Set,Sports,1,2450,2450,CUST-33164,Website
UK-2026-100884,2026-02-04,West,Ahmedabad,Sunscreen SPF50,Beauty,1,537,537,CUST-41122,Website
UK-2026-103868,2026-05-05,Central,Raipur,Noise-Cancelling Headphones,Electronics,3,8884,26652,CUST-65967,Marketplace
UK-2026-102633,2026-04-30,South,Hyderabad,Eau de Parfum 100ml,Beauty,2,2077,4154,CUST-22669,Website
UK-2026-102281,2026-04-23,South,Bengaluru,Slim Fit Jeans,Fashion,1,1677,1677,CUST-14033,Website
UK-2026-101037,2026-02-11,Central,Nagpur,Modern Wall Clock,Home & Kitchen,1,808,808,CUST-50541,App
UK-2026-103260,2026-05-20,West,Surat,Adjustable Dumbbells 15kg,Sports,1,5214,5214,CUST-54685,Marketplace
UK-2026-101558,2026-03-31,West,Ahmedabad,Ultrabook Air 14,Electronics,1,30502,30502,CUST-71471,App
UK-2026-100730,2026-02-22,West,Mumbai,Formal Shirt,Fashion,1,1082,1082,CUST-96603,Marketplace
UK-2026-104600,2026-06-30,South,Hyderabad,Adjustable Dumbbells 15kg,Sports,1,5105,5105,CUST-94644,App
UK-2026-103236,2026-05-13,North,Chandigarh,Cotton Kurta Set,Fashion,1,1338,1338,CUST-10084,Website
UK-2026-103015,2026-04-23,West,Ahmedabad,Ultrabook Air 14,Electronics,,30246,30246,CUST-93215,Website
UK-2026-101606,2026-03-20,North,Noida,Dinner Set 24pc,Home & Kitchen,1,2445,2445,CUST-43492,Website
UK-2026-104537,2026-06-16,West,Pune,Robot Vacuum R7,Home & Kitchen,1,18919,18919,CUST-85745,App
UK-2026-101326,2026-02-08,South,Kochi,Robot Vacuum R7,Home & Kitchen,2,18633,37266,CUST-92401,Website
UK-2026-101545,2026-03-15,South,Chennai,Cotton Bedsheet Set,Home & Kitchen,1,1348,1348,CUST-24384,App
UK-2026-102769,2026-04-13,South,Hyderabad,Formal Shirt,Fashion,1,1152,1152,CUST-93263,Marketplace
UK-2026-101657,2026-03-19,North,chandigarh,Modern Wall Clock,Home & Kitchen,1,832,832,CUST-90198,Website
UK-2026-100413,2026-01-17,West,Pune,Electric Kettle 1.5L,Home & Kitchen,1,1093,1093,CUST-60801,App
UK-2026-102529,2026-04-27,West,Ahmedabad,43-inch Smart TV,Electronics,1,27093,27093,CUST-31835,App
UK-2026-102572,2026-04-07,East,Bhubaneswar,Smart Watch X2,Electronics,2,4551,9102,CUST-30423,Marketplace
UK-2026-100122,2026-01-05,Central,Bhopal,Gym Gloves,Sports,1,505,505,CUST-79324,App
UK-2026-102604,2026-04-06,North,Gurugram,Air Fryer 5L,Home & Kitchen,3,5254,15762,CUST-77807,Website
UK-2026-102938,2026-04-29,North,Chandigarh,Noise-Cancelling Headphones,Electronics,1,9217,9217,CUST-48243,App
UK-2026-103867,2026-05-10,North,Gurugram,Sunscreen SPF50,Beauty,2,538,1076,CUST-16841,Marketplace
UK-2026-101001,2026-02-28,North,Chandigarh,Bluetooth Speaker Mini,Electronics,2,1434,2868,CUST-69997,Marketplace
UK-2026-102762,2026-04-20,South,Hyderabad,Noise-Cancelling Headphones,Electronics,1,8835,8835,CUST-22767,App
UK-2026-101637,2026-03-17,North,Chandigarh,Vitamin C Serum,Beauty,1,678,678,CUST-43947,Website
UK-2026-100955,2026-02-15,East,Kolkata,Smart Watch X2,Electronics,1,4479,4479,CUST-66394,Website
UK-2026-101459,2026-03-19,East,Bhubaneswar,Running Sneakers,Fashion,2,2712,5424,CUST-46142,App
UK-2026-101701,2026-03-02,West,Surat,Ultrabook Air 14,Electronics,1,31131,,CUST-50331,Marketplace
UK-2026-104171,2026-06-24,North,Gurugram,Matte Lipstick Set,Beauty,2,894,1788,CUST-60520,Website
UK-2026-102788,2026-04-01,North,Gurugram,Electric Kettle 1.5L,Home & Kitchen,3,1119,3357,CUST-86717,Website
UK-2026-100567,2026-01-31,South,Hyderabad,Sunscreen SPF50,Beauty,1,551,551,CUST-64725,Website
UK-2026-103275,2026-05-14,East,Bhubaneswar,Formal Shirt,Fashion,1,1073,1073,CUST-78267,App
UK-2026-103614,2026-05-25,South,Kochi,Electric Kettle 1.5L,Home & Kitchen,1,1151,1151,CUST-86699,Marketplace
UK-2026-104611,2026-06-19,East,Kolkata,Yoga Mat Pro,Sports,4,1240,4960,CUST-77133,App
UK-2026-104931,2026-06-26,South,Chennai,Bluetooth Speaker Mini,Electronics,2,1532,3064,CUST-21190,App
UK-2026-101319,2026-02-11,East,Bhubaneswar,Electric Kettle 1.5L,Home & Kitchen,2,1056,2112,CUST-32640,Website
UK-2026-103078,2026-04-13,East,Kolkata,Dinner Set 24pc,Home & Kitchen,1,2500,2500,CUST-75302,Marketplace
UK-2026-103664,2026-05-18,South,Chennai,Mixer Grinder 750W,Home & Kitchen,1,3412,3412,CUST-73777,App
UK-2026-100957,2026-02-15,West,Ahmedabad,Denim Jacket,Fashion,2,2126,4252,CUST-72424,App
UK-2026-103211,2026-05-12,East,Kolkata,Formal Shirt,Fashion,1,1116,1116,CUST-63963,App
UK-2026-104784,2026-06-19,Central,Indore,Mirrorless Camera Lite,Electronics,2,30010,60020,CUST-20086,Marketplace
UK-2026-103834,2026-05-26,North,Delhi,Denim Jacket,Fashion,3,2253,6759,CUST-64220,App
UK-2026-100382,2026-01-11,South,Kochi,Dinner Set 24pc,Home & Kitchen,1,2451,2451,CUST-30205,Marketplace
UK-2026-100561,2026-01-27,South,Bengaluru,Power Bank 20000mAh,Electronics,0,1730,1730,CUST-58665,App
UK-2026-100882,2026-02-16,North,Noida,Cricket Bat English Willow,Sports,1,8982,8982,CUST-75302,App
UK-2026-102921,2026-04-05,North,Noida,Wireless Earbuds Pro,Electronics,1,3030,3030,CUST-57193,App
UK-2026-101203,2026-02-09,,Gurugram,Leather Wallet,Fashion,2,912,1824,CUST-65421,Website
UK-2026-102373,2026-04-24,North,Noida,Yoga Mat Pro,Sports,1,1160,1160,CUST-85468,Marketplace
UK-2026-101868,2026-03-23,West,Surat,Football Size 5,Sports,1,881,881,CUST-49450,Website
UK-2026-100391,2026-01-15,Central,Raipur,Wireless Earbuds Pro,Electronics,1,3142,3142,CUST-77185,Website
UK-2026-101615,2026-03-20,South,Chennai,Modern Wall Clock,Home & Kitchen,2,790,1580,CUST-52967,App
UK-2026-100543,2026-01-11,North,Noida,Cotton Kurta Set,Fashion,1,1283,1283,CUST-17286,Website
UK-2026-104840,2026-06-16,South,BLR,Bluetooth Speaker Mini,Electronics,2,1567,3134,CUST-64464,Website
UK-2026-104181,2026-06-24,West,Ahmedabad,Smart Watch X2,Electronics,2,4318,8636,CUST-68493,Website
UK-2026-104284,2026-06-28,South,Hyderabad,Slim Fit Jeans,Fashion,1,1520,1520,CUST-65799,App
UK-2026-102612,2026-04-20,South,Hyderabad,Smart Watch X2,Electronics,1,4568,4568,CUST-20551,App
UK-2026-104053,2026-06-12,South,Hyderabad,Cotton Bedsheet Set,Home & Kitchen,1,1377,1377,CUST-56803,App
UK-2026-104543,2026-06-01,West,Surat,Wireless Earbuds Pro,Electronics,2,2962,,CUST-65127,Marketplace
UK-2026-104289,2026-06-13,North,Chandigarh,Vitamin C Serum,Beauty,1,730,730,CUST-48367,Website
UK-2026-100113,2026-01-16,West,Ahmedabad,Cotton Bedsheet Set,Home & Kitchen,1,1432,1432,CUST-85431,Website
UK-2026-104741,2026-06-29,West,Mumbai,Vitamin C Serum,Beauty,1,695,695,CUST-71124,App
UK-2026-101538,2026-03-25,East,Guwahati,Mirrorless Camera Lite,Electronics,1,28992,28992,CUST-34176,App
UK-2026-101963,2026-03-13,,Mumbai,Cotton Kurta Set,Fashion,1,1302,1302,CUST-10391,Website
UK-2026-102505,2026-04-19,North,GGN,Makeup Brush Set,Beauty,1,1289,1289,CUST-74746,Website
UK-2026-102887,2026-04-13,North,Chandigarh,Mixer Grinder 750W,Home & Kitchen,1,3142,3142,CUST-91296,App
UK-2026-103256,2026-05-15,East,Guwahati,Badminton Racket Set,Sports,2,2526,5052,CUST-81204,App
UK-2026-103394,2026-05-01,Central,Nagpur,Slim Fit Jeans,Fashion,1,1581,1581,CUST-92234,Marketplace
UK-2026-102113,2026-03-16,North,Delhi,Wireless Earbuds Pro,Electronics,2,3044,6088,CUST-81308,App
UK-2026-102535,2026-04-28,South,Kochi,Cycling Helmet,Sports,2,1535,3070,CUST-55646,Website
UK-2026-103422,2026-05-08,North,Chandigarh,Wireless Earbuds Pro,Electronics,3,2914,8742,CUST-50541,App
UK-2026-103940,2026-05-28,Central,Nagpur,Vitamin C Serum,Beauty,1,709,709,CUST-97703,Website
UK-2026-103938,2026-05-11,West,Pune,Beard Grooming Kit,Beauty,1,1038,1038,CUST-53170,Website
UK-2026-101662,2026-03-03,West,Pune,Ultrabook Air 14,Electronics,1,29208,29208,CUST-44105,Website
UK-2026-101130,2026-02-08,West,Surat,Eau de Parfum 100ml,Beauty,1,2059,2059,CUST-98268,Website
UK-2026-101946,2026-03-23,South,Chennai,Robot Vacuum R7,Home & Kitchen,1,19167,19167,CUST-97203,App
UK-2026-101446,2026-02-05,South,Bengaluru,Football Size 5,Sports,1,870,870,CUST-32832,App
UK-2026-101092,2026-02-04,South,Kochi,Cricket Bat English Willow,Sports,4,9004,36016,CUST-24018,Marketplace
UK-2026-104145,2026-06-20,South,Hyderabad,Slim Fit Jeans,Fashion,2,1519,3038,CUST-79230,Marketplace
UK-2026-101272,2026-02-23,South,Chennai,43-inch Smart TV,Electronics,2,25495,50990,CUST-63964,Website
UK-2026-100128,2026-01-18,North,Delhi,Yoga Mat Pro,Sports,1,1142,1142,CUST-67947,Website
UK-2026-103423,2026-05-14,West,Surat,Silk Saree,Fashion,2,3501,7002,CUST-93632,Marketplace
UK-2026-101704,06-03-26,West,Surat,Foldable Treadmill T2,Sports,1,23805,23805,CUST-39964,App
UK-2026-101443,2026-02-25,Central,Bhopal,Air Fryer 5L,Home & Kitchen,1,5718,5718,CUST-69997,Website
UK-2026-100623,2026-01-06,Central,Nagpur,Cotton Bedsheet Set,Home & Kitchen,0,1452,1452,CUST-71007,Website
UK-2026-100174,2026-01-19,North,Chandigarh,Mixer Grinder 750W,Home & Kitchen,1,3454,,CUST-99802,App
UK-2026-102787,2026-04-16,North,Noida,Foldable Treadmill T2,Sports,1,24307,24307,CUST-89462,Website
UK-2026-101577,02-03-26,North,Gurugram,Dinner Set 24pc,Home & Kitchen,1,2540,2540,CUST-48347,Website
UK-2026-104733,2026-06-20,West,Surat,Football Size 5,Sports,1,905,905,CUST-60284,Website
UK-2026-100252,2026-01-01,West,Pune,Vitamin C Serum,Beauty,1,702,702,CUST-95789,Website
UK-2026-101269,2026-02-13,Central,Raipur,Running Sneakers,Fashion,1,2753,2753,CUST-92401,Marketplace
UK-2026-104614,2026-06-01,South,Chennai,Mirrorless Camera Lite,Electronics,1,29881,29881,CUST-45357,App
UK-2026-100361,2026-01-09,North,Chandigarh,Robot Vacuum R7,Home & Kitchen,1,19556,19556,CUST-49017,Website
UK-2026-101848,2026-03-31,South,Hyderabad,Power Bank 20000mAh,Electronics,2,1883,3766,CUST-85124,App
UK-2026-100462,2026-01-18,North,Chandigarh,Vitamin C Serum,Beauty,1,716,,CUST-62935,Website
UK-2026-100631,2026-01-29,Central,Bhopal,Cycling Helmet,Sports,1,1656,1656,CUST-71468,Marketplace
UK-2026-101236,2026-02-05,West,Pune,Formal Shirt,Fashion,2,1052,2104,CUST-90603,Website
UK-2026-104015,2026-05-31,East,Bhubaneswar,Cycling Helmet,Sports,1,1551,1551,CUST-14633,App
UK-2026-104513,30-06-26,Central,Raipur,Robot Vacuum R7,Home & Kitchen,1,18504,18504,CUST-68869,App
UK-2026-101465,2026-03-27,South,Cochin,Football Size 5,Sports,1,871,871,CUST-71316,Website
UK-2026-102524,2026-04-24,East,Kolkata,Yoga Mat Pro,Sports,1,1195,1195,CUST-14252,Marketplace
UK-2026-104103,2026-06-10,South,Chennai,Modern Wall Clock,Home & Kitchen,1,786,786,CUST-86962,Website
UK-2026-102655,2026-04-18,Central,Nagpur,Silk Saree,Fashion,1,3452,3452,CUST-61917,App
UK-2026-104924,2026-06-06,East,Bhubaneswar,Noise-Cancelling Headphones,Electronics,1,8941,8941,CUST-40021,App
UK-2026-102199,2026-03-02,North,Chandigarh,43-inch Smart TV,Electronics,1,26133,26133,CUST-90259,App
UK-2026-100722,2026-02-09,West,Surat,Air Fryer 5L,Home & Kitchen,2,5321,10642,CUST-47312,App
UK-2026-104721,15/06/2026,Central,Indore,Mixer Grinder 750W,Home & Kitchen,1,3243,3243,CUST-63869,Marketplace
UK-2026-103149,2026-05-05,North,Noida,Cricket Bat English Willow,Sports,1,9438,9438,CUST-70988,App
UK-2026-100402,2026-01-02,North,Chandigarh,Ethnic Dupatta,Fashion,1,490,490,CUST-64948,Marketplace
UK-2026-103974,2026-05-16,South,Kochi,Slim Fit Jeans,Fashion,1,1532,1532,CUST-37745,App
UK-2026-103846,2026-05-14,North,Delhi,Makeup Brush Set,Beauty,1,1355,1355,CUST-98665,App
UK-2026-103016,2026-04-22,South,Kochi,Makeup Brush Set,Beauty,1,1244,1244,CUST-10641,Website
UK-2026-102652,"Apr 12, 2026",West,Surat,Noise-Cancelling Headphones,Electronics,1,8611,8611,CUST-16258,Marketplace
UK-2026-102597,2026-04-29,North,Chandigarh,Cotton Bedsheet Set,Home & Kitchen,1,1375,1375,CUST-51818,Marketplace
UK-2026-101942,2026-03-23,South,Bengaluru,Denim Jacket,Fashion,1,2154,2154,CUST-42937,Website
UK-2026-100223,2026-01-08,South,Bengaluru,Cotton Kurta Set,Fashion,2,1249,2498,CUST-47357,App
UK-2026-100240,2026-01-05,South,Bengaluru,Mixer Grinder 750W,Home & Kitchen,2,3292,6584,CUST-23484,App
UK-2026-101656,2026-03-29,South,Bengaluru,Formal Shirt,Fashion,1,1130,1130,CUST-88527,App
UK-2026-101735,2026-03-25,West,Surat,Ethnic Dupatta,Fashion,1,475,475,CUST-99655,App
UK-2026-103356,2026-05-14,South,Bengaluru,Noise-Cancelling Headphones,Electronics,3,8581,25743,CUST-58870,App
UK-2026-103666,2026-05-24,East,Patna,Air Fryer 5L,Home & Kitchen,2,5532,11064,CUST-97046,Website
UK-2026-103178,2026-05-02,Central,Bhopal,Bluetooth Speaker Mini,Electronics,4,1450,5800,CUST-33083,Website
UK-2026-103733,2026-05-09,South,Chennai,Air Fryer 5L,Home & Kitchen,3,5767,17301,CUST-88114,Marketplace
UK-2026-100669,2026-01-13,East,Bhubaneswar,Sunscreen SPF50,Beauty,1,537,537,CUST-81204,Marketplace
UK-2026-100021,2026-01-11,South,Hyderabad,Ultrabook Air 14,Electronics,3,30139,90417,CUST-38399,Website
UK-2026-102189,"Mar 20, 2026",South,Bengaluru,Ionic Hair Dryer,Beauty,1,1932,1932,CUST-14211,Website
UK-2026-101884,2026-03-31,South,Hyderabad,Cotton Kurta Set,Fashion,2,1316,2632,CUST-57721,App
UK-2026-103729,2026-05-25,North,Gurugram,Smart Watch X2,Electronics,1,4285,4285 INR,CUST-99802,App
UK-2026-101018,2026-02-24,Central,Nagpur,Matte Lipstick Set,Beauty,1,934,934,CUST-68277,Marketplace
UK-2026-100647,2026-01-10,East,Guwahati,Smart Watch X2,Electronics,2,4652,9304,CUST-91296,Marketplace
UK-2026-103605,2026-05-19,Central,Raipur,Smart Watch X2,Electronics,1,4496,4496,CUST-10321,Marketplace
UK-2026-104343,2026-06-26,West,Pune,Ionic Hair Dryer,Beauty,1,1924,1924,CUST-70988,Website
UK-2026-102348,2026-04-06,South,Chennai,Makeup Brush Set,Beauty,2,1236,2472,CUST-93422,Website
UK-2026-102673,2026-04-21,North,Delhi,Face Wash Combo,Beauty,1,471,471,CUST-73417,Website
UK-2026-103952,2026-05-28,North,Delhi,Leather Wallet,Fashion,1,899,899,CUST-61854,App
UK-2026-102726,2026-04-06,South,Kochi,Noise-Cancelling Headphones,Electronics,3,9039,27117,CUST-85349,Marketplace
UK-2026-100712,2026-01-17,Central,Bhopal,Formal Shirt,Fashion,4,1137,4548,CUST-17709,App
UK-2026-100175,2026-01-07,West,Ahmedabad,Robot Vacuum R7,Home & Kitchen,1,18329,18329,CUST-97692,App
UK-2026-100526,2026-01-15,West,Mumbai,Ultrabook Air 14,Electronics,2,30791,61582,CUST-82344,Website
UK-2026-103013,2026-04-06,North,Delhi,Leather Wallet,Fashion,1,873,873,CUST-70987,Website
UK-2026-100115,2026-01-23,West,Mumbai,Dinner Set 24pc,Home & Kitchen,2,2481,4962,CUST-71061,Marketplace
UK-2026-101665,2026-03-29,Central,Indore,Modern Wall Clock,Home & Kitchen,2,772,1544,CUST-53817,Marketplace
UK-2026-100857,2026-02-26,Central,Nagpur,Ethnic Dupatta,Fashion,1,499,499,CUST-81019,Website
UK-2026-100924,2026-02-09,South,Madras,Mirrorless Camera Lite,Electronics,1,28914,28914,CUST-27466,App
UK-2026-100780,2026-02-21,Central,Bhopal,Cotton Kurta Set,Fashion,1,1244,1244,CUST-89938,Website
UK-2026-100337,2026-01-27,North,  Noida,Noise-Cancelling Headphones,Electronics,1,8700,8700,CUST-98337,App
UK-2026-104222,2026-06-18,South,Chennai,Ultrabook Air 14,Electronics,3,30549,91647,CUST-61593,Marketplace
UK-2026-101433,2026-02-24,North,Delhi,Mixer Grinder 750W,Home & Kitchen,3,3422,10266,CUST-68628,Marketplace
UK-2026-103759,2026-05-31,West,Pune,Mixer Grinder 750W,Home & Kitchen,1,3383,3383,CUST-34532,App
UK-2026-100691,2026-01-08,South,Chennai,Slim Fit Jeans,Fashion,1,1668,1668,CUST-92367,App
